date_gmt,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask,volume
2025-01-23 18:45:00,1.04258,1.04277,1.04231,1.04238,1.04262,1.04281,1.04234,1.04241,1025
2025-01-23 19:00:00,1.04237,1.04256,1.04203,1.04207,1.04241,1.04259,1.04208,1.04213,628
2025-01-23 19:15:00,1.04209,1.04257,1.04197,1.04233,1.04213,1.04262,1.04202,1.04237,747
2025-01-23 19:30:00,1.04234,1.04264,1.04203,1.04217,1.04237,1.0427,1.04208,1.04222,805
2025-01-23 19:45:00,1.04216,1.04252,1.0421,1.04227,1.04222,1.04257,1.04215,1.04231,737
2025-01-23 20:00:00,1.04227,1.0428,1.04186,1.04257,1.0423,1.04284,1.04194,1.04262,732
2025-01-23 20:15:00,1.04256,1.04289,1.04239,1.04257,1.04261,1.04293,1.04244,1.04261,590
2025-01-23 20:30:00,1.04256,1.04261,1.04163,1.04174,1.04261,1.04266,1.04169,1.04179,1023
2025-01-23 20:45:00,1.04175,1.04198,1.04158,1.04172,1.04179,1.04203,1.04163,1.0418,692
2025-01-23 21:00:00,1.04172,1.04191,1.04136,1.04144,1.04179,1.042,1.04141,1.04149,544
2025-01-23 21:15:00,1.04144,1.04177,1.04126,1.04143,1.0415,1.04182,1.0413,1.04149,281
2025-01-23 21:30:00,1.04144,1.04179,1.04143,1.04158,1.04149,1.04185,1.04149,1.04163,282
2025-01-23 21:45:00,1.04157,1.04162,1.04132,1.04148,1.04163,1.04171,1.04154,1.04168,399
2025-01-23 22:00:00,1.0414,1.04179,1.0414,1.04158,1.04168,1.04241,1.04168,1.04185,143
2025-01-23 22:15:00,1.04156,1.04169,1.04154,1.0416,1.04187,1.04204,1.04183,1.04195,176
2025-01-23 22:30:00,1.0416,1.04176,1.04154,1.04165,1.04194,1.04203,1.04177,1.04192,256
2025-01-23 22:45:00,1.04166,1.04173,1.04131,1.04163,1.04192,1.04196,1.04146,1.04181,632
2025-01-23 23:00:00,1.04166,1.04175,1.04143,1.04148,1.04181,1.04185,1.04152,1.04154,240
2025-01-23 23:15:00,1.04151,1.04168,1.04146,1.04158,1.04156,1.04173,1.04152,1.04164,197
2025-01-23 23:30:00,1.04158,1.04167,1.04145,1.04152,1.04163,1.04172,1.04149,1.04156,162
